image_name,label,split
xqP44jQtndpPSjiQCxY07bEe5vJLdO779.jpg,angry,train
36185145483_02aa78299b_b.jpg,relaxed,train
8083739732_1ce7cb84cd_b.jpg,relaxed,train
3LkXo6fYAKX6v4Lf43SwpmUPJKsD9N143.jpg,angry,val
4J8aUjud0V8hNRHJLlpQrzTFi1H8eo403.jpg,angry,train
fqMMggKJHqTGcsDXruJYcKOTvIHrz571.jpg,sad,train
clAaflv75Su94593Oii18vJQ4E77W432.jpg,happy,train
qS45jWRkFezm1IXbA6sf1ssreQNyHB492.jpg,angry,train
38630966292_a989989ace_b.jpg,relaxed,train
41552824_f717615480_b.jpg,relaxed,train
963756162_617e8be3ff_b.jpg,relaxed,train
eDk3OdRoUuYzHpuJ0iG5bP008PaZX9291.jpg,sad,train
NWXGbumSUl25d0j1hvnsF7VJl4QF8i869.jpg,sad,train
nN1nWgnV5iQ9yRdmzyrJfxhPWSsHlG476.jpg,sad,train
mut1IUTZNTqrvwT8BcYexo0MK7z9nv600.jpg,sad,train
4615093619_4020dc57c9_b.jpg,relaxed,train
10393521644_3602ef240e_b.jpg,sad,train
jYSyAfgokffGaJJhQbgQR26wKd8aKN975.jpg,angry,train
50995631071_5380157172_b.jpg,relaxed,train
5734415538_e923ee07b3_b.jpg,happy,train
JFil8pECnXn5ZD6Ja5YDM3OMhrtUGs519.jpg,happy,train
49649666371_8962177f72_b.jpg,relaxed,train
4tISc6Xo2LHijUk8PwoRv1xuBXrmfW852.jpg,happy,train
8767602065_db01e7acd1_b.jpg,angry,val
FxnwoJZy08NQ4W5ZlxnVG354BQqWpV525.jpeg,angry,train
36963808524_c1c013f903_b.jpg,relaxed,train
FnkNKvw2lGo8XjPPv4CnIjYefGMW6m40.jpg,angry,test
7597112486_3d252ddbc4_b.jpg,relaxed,train
Sak6D8Gsyd5clN4l8joID46x76Mxiw189.jpg,sad,train
6841308734_9f35a97f00_b.jpg,happy,train
JrL7IlSAgB2fzhI3PpQidC4tWRG6oi949.jpeg,angry,train
7510001400_5c4f456eac_b.jpg,happy,train
8586428417_73420c4c75_b.jpg,relaxed,train
u0XDgOM8VPTPwDNHX7ACpVf25HjMX545.jpg,sad,train
2xfqieE0L7gJyWf1eZemiCmkNqdTJF218.jpg,angry,train
7957977778_fbdf26efb3_b.jpg,relaxed,val
p6Jx2HR4gtKl24iTvwzfuPWQz6VrUM434.jpg,sad,train
bfJiTHhbdUvXcKcWKGrG4Qs89ibPDT258.jpg,happy,test
3921865937_cdfeb454a3_b.jpg,relaxed,train
RszlcZPrtVUnWEdPRd9DfgL0K1MoFv417.jpg,sad,test
5648371301_bbdb6eb5bb_b.jpg,happy,train
la3hd5AcrD0EQHvRUY0a8rQ7NX8k49782.jpg,angry,val
9714317081_b2485c303e_b.jpg,sad,train
5438434275_967552856f_b.jpg,relaxed,train
7996255084_5902d64b7c_b.jpg,happy,train
ibz0F0NUx09nCPQXp8a5PySZLEglg3404.jpg,angry,train
1uhQzgHPPAF1xGTS9fiquWOc3kn3hC887.jpg,angry,train
4647264433_413ce65574_b.jpg,relaxed,val
bZ1xvJo9JZN9pOJIqYWmR3aNptqp2I82.jpg,angry,train
cJvgkLVovsLTLK5XuRBNADTrYU9fO3373.jpg,sad,val
8fD5UJ3oUNs1mQUBwuLoflGp3h7l6H231.jpg,happy,train
9654444355_d1e2527d07_b.jpg,happy,test
7035330153_a83ddf7d72_b.jpg,relaxed,train
Vg9O8ZnhxS34vA6mEeOV1cWINFqFNU705.jpg,sad,train
mPcqBOEm4m5hONK2YopLGR6SXuzG76516.jpg,sad,train
3wuVwmFaisxd32cQ3l0I3AOi8gyKTa496.jpg,angry,train
aOcNbsPvnpKiXfFqxrip4U3Xs1AwWv137.jpg,happy,train
hQ1YuFFRO4kf9n8aAheVd8wHsxwooC201.jpg,angry,train
8740030610_1a80f5ce05_b.jpg,happy,train
5697542168_a5ed60eebd_b.jpg,happy,test
HMXVutGlzp6RojvNIYKxzju3Mg6Wni297.jpg,happy,train
YlayTdCbHgfNC1kTAnqhLoIc2GHD3i301.jpg,sad,val
3AWb03npjQq2CcIFlhIeP71fTncsib407.jpg,happy,train
51131970504_8e84b1f627_b.jpg,relaxed,test
kFMtG3gVpcfsstjsBy0WmFlcUfFOkP684.jpg,angry,train
5984237503_1ef4a25770_b.jpg,relaxed,val
Af0Ucd59cnJBoXELeSgfAuro7bN3U3676.jpg,angry,train
v9LF2Ysd5ROSrrz3sah0hIWnGPi0Pk545.jpg,sad,train
4iSzRO6JdoJ8jZZ7KBI1ACzV8t01tV662.jpg,happy,val
u4Yhd3wzWBNkh5hh2fP0bLO81vyfib212.jpg,angry,train
BnAZpKqWIYQ3sd8uAkDHkMLGEd00tY758.jpg,angry,train
eq6ZNQY05INrq0hNrRPnRPGpLsCFs7211.jpg,sad,val
9288173582_a5319122bc_b.jpg,relaxed,train
vhZ6G3WGU0qrhnGf5hxeNl3EZxoXg6712.jpg,angry,train
VrRIoUQZITqCMhttYCj9c0dnQ12Yme918.jpg,angry,train
3551415764_f2c39f0f08_b.jpg,relaxed,train
8714505233_d07e609d16_b.jpg,relaxed,val
w7FGGYMvFpGMJm1oPKqyXjdMCXj4R5347.jpg,angry,train
KdJO6fNBFmNNA3eomOwKp9bwNGxj9w191.jpg,angry,train
F2tgTLYepkXRo4cEAJefamYeUQ8Wqa15.jpg,angry,train
ApDyEllkBPNcR01Dl6FAvDFHKo8N2K353.jpg,angry,train
9078265227_e8f02b28bc_b.jpg,relaxed,train
olIIj12ooHL4GA3a4OK61VkdqjbC3U83.jpg,sad,train
6832633255_50e06d24c5_b.jpg,happy,train
6052371014_777235bd31_b.jpg,relaxed,train
4001095865_f37151f562_b.jpg,relaxed,val
hoZuqiTsxNPjfYHMjc38dZKAAulzJn915.jpg,sad,train
4616355468_feee35b753_b.jpg,relaxed,train
cwZKCv79BncVGMfEOSKnDDWouKD3D9215.jpg,sad,train
7877858588_809d5bbc10_b.jpg,happy,test
chjlVSphDsGh4nd2aZmnL9nSPCw5G0141.jpg,sad,train
6213497414_5f0e77df32_b.jpg,happy,train
DfV0tkNRYYEjqbcaQiPZgSnWHpmdGx173.jpg,sad,train
3389936666_d506d93bd4_b.jpg,relaxed,train
3235532916_d5c94bfe4e_b.jpg,relaxed,train
5332132100_335842675a_b.jpg,relaxed,train
5751623380_5b0dae4211_b.jpg,happy,train
bOobKTMMZOORNwilcfcUQ77w9K1Izl130.jpg,angry,train
koSj1WdlMb8TDIZY17yPdMkeW7K70F999.jpg,angry,train
9426077524_095b73cb3d_b.jpg,happy,train
uLKzfnAOmyVFiluOjmNQ8jTlsCeUos559.jpg,angry,test
xyVGiONHvdzDwQVCD8Me0mEYRHtJHf284.jpg,angry,train
518698468_73d9fe2749_b.jpg,relaxed,train
1Rrc95i0R7xsjSQszhHQeH97EfdGMy728.jpg,angry,val
6013369382_cfd688410a_b.jpg,happy,test
6606710751_f72652dfe9_b.jpg,relaxed,test
6801264228_3929812b5c_b.jpg,relaxed,test
wciZiRznqCYPiOv1rGgOn65yzbCesP684.jpg,sad,train
8v0xww6RKpigLZzrC3jXumHbhqSmEn318.jpg,sad,train
QAapmNL7cp1EKtX8cITSKO08is9vk7527.jpg,angry,val
6763650393_79babd17c8_b.jpg,happy,train
6114341532_8f3055bfa0_b.jpg,happy,train
8528918372_7a8cabe9c7_b.jpg,relaxed,test
3906510393_c241d1d2b0_b.jpg,relaxed,train
k8OI9nxrbvWz74REktYIogjf18AEzh248.jpg,sad,train
6788991574_7795e9319f_b.jpg,relaxed,train
861793731_bf40ab688a_b.jpg,relaxed,train
yjKBF6AHJo8lyZMUkM9mZOzdIAbLCC769.jpg,angry,train
5923069106_cc0f53a443_b.jpg,relaxed,test
g51wlvlhaBVeIJtieeJon4P5Iygenq184.jpg,sad,train
8509759247_eaea34cfd3_b.jpg,happy,train
ExYnCrV7nkcgvtiJeK7zfNIBWntPYw218.jpg,happy,val
9996721536_1e6ecd0b49_b.jpg,happy,train
1fPFLE95xqiOtLo6ocFtzbmjm7kdnJ448.jpg,sad,test
4RGuQ7cHPHjhfS6oBwm0l3WjQKVvOG849.jpeg,angry,train
dZqVUx2df1fhJHafuk0ziBwgUVCi6X703.jpg,angry,train
fGH6HIXKpmzF8uN7uPt1YH3ZcgMKCh122.jpg,angry,train
8748968845_ac7ee956b4_b.jpg,relaxed,test
5565698758_ab8deb7b3e_b.jpg,happy,val
8419952779_4b74699782_b.jpg,relaxed,train
3217155384_260f4695c6_b.jpg,relaxed,train
xfNvlt1rXEQLy4wRyWvEraCzzpPy4O641.jpg,angry,train
9860023075_734ee50e30_b.jpg,happy,train
31852501345_5894a6d079_b.jpg,relaxed,train
8446182422_abcfbdc0d9_b.jpg,relaxed,train
xVRDernRwguXEejAbEF2NWmH6bYxXD650.jpg,sad,train
8320472031_9461ee7192_b.jpg,happy,train
33200587866_e0a606aee6_b.jpg,relaxed,test
AavszulmGRVBNYllRKfPKRUxSCXSi5438.jpg,sad,test
51098679479_e386e1908c_b.jpg,relaxed,train
1oOkLp7ujiuPVoX2KXS0oaTdSOwnNN145.jpg,sad,train
68064855_3acb7bdb2f_b.jpg,happy,train
UnhuKgz4g8p5Qcnr2nrotqSvoir8zy977.jpg,sad,val
5987998087_23d8c1e581_b.jpg,happy,train
8828066712_44b72a5778_b.jpg,relaxed,val
J8w3lLc8zxRevKD4PyoCJiidY9VclK547.jpg,angry,train
32506416995_364d236a19_b.jpg,relaxed,train
FoVAkAez51FucfgKxjAz9EjlbuzO9h162.jpg,sad,train
szrBAYN3XDR9U5sQNUynbNoGeD2U0h950.jpg,sad,train
7496489382_14cedcbaaa_b.jpg,happy,train
6411602355_41e121f5b9_b.jpg,happy,test
5699710931_ed6ba2d009_b.jpg,happy,train
ABPEJFtXGWB54MhL3qUs3Vc5QYb7Mj971.jpg,angry,train
6739385607_1e444df0e6_b.jpg,happy,train
8BONuBX0LENSxwiccDpjDIzqyQlvBW402.jpg,happy,test
5559170346_a344d99276_b.jpg,happy,train
6D3p7J4ZR38JN90ChoyMi8TDFSuqNK787.jpg,angry,val
HJQfnyS2rRhtgmd9IVZH6vO6Ow3iZo181.jpg,sad,val
dBBoU1SnCgqbwo8LHH2qlGkWdh2W0C514.jpeg,angry,test
Vfgx3iccASZjKr11otBCeb91g8z79i645.jpg,sad,train
Ze4D3OUhL2HPcIWUFzoGsph2LgjaWa761.jpg,sad,train
43452749941_f3d9eab6ae_b.jpg,relaxed,train
8686738552_d8698c4bbc_b.jpg,happy,val
oVlX1lByNn4jzSRXj0uvuqP4DPvXXQ487.jpg,sad,train
441042529_4f47cb17ec_b.jpg,relaxed,val
5569106958_ab401aa68e_b.jpg,relaxed,val
3940622909_1d5a6f39bd_b.jpg,relaxed,train
txMNb7HbR0lHnXlTYYZ8yaDTkvPyde624.jpg,sad,train
L8K8tWJudCYKirD9EQ3pivu5akDfXo235.jpg,sad,test
radzJvrR3GcU2hz5hyem0lwHbcaFVA132.jpg,angry,train
GJujyEsSO1dFpRJwAnl5KOYx6aNokE755.jpg,angry,test
5975695814_abeb204b1e_b.jpg,relaxed,train
7200839248_998244468d_b.jpg,happy,test
W6szsEWsHONaqKMO59FqWhcaQcWePf402.jpg,angry,test
8375849296_48b1e3e64f_b.jpg,happy,train
6eemuNmJaqN6TCq0HC4brqdnGzc7jf377.jpg,sad,train
w5KR0bYKfk7bihYoPlLAzM1Vyp1i3O928.jpg,angry,train
1rtKfsXhuqXt28uEPA59oZbuqvMmli87.jpg,happy,train
kSWNyj5ijWQPZTrq9T62NvGzVzeeTb570.jpg,happy,train
n49IhKigkTpDYEH4YKi6jIcioUA6ox497.jpg,sad,val
8358645395_c5f5ebe30f_b.jpg,happy,train
8728920366_81d09477fc_b.jpg,relaxed,train
4822356585_87cf27057e_b.jpg,relaxed,train
4413866647_848331eeee_b.jpg,relaxed,test
9087335902_7cf99417ce_b.jpg,relaxed,train
jyKJEF1MI4rjvIPLnrkNyIlhNfE7GX630.jpg,sad,train
32994908354_54e38ffec5_b.jpg,relaxed,train
N7c88IU6b9NZC6J27ZEnVDFyhSSSYd594.jpg,angry,train
Z9n57TXbgIRlqZtgFtfER9VreTdUAx442.jpg,sad,test
rMZ0C5FntYg4FWlFJzc7EEOsYKYtYj34.jpg,sad,train
6801615705_5d1a70484a_b.jpg,relaxed,train
vi2KMlx8l8J0sAa9ho88Uz4h1QZKl5431.jpg,sad,train
VOcqzOfxcJ71IlQWaqkK2XVfZNlwG7968.jpg,angry,train
suKHRb8E5gG79nFyQ1o6lrDv8AfJlm183.jpg,sad,train
t5pMgy42s2Ovm9WPo4i2tVIc6UcO7618.jpg,angry,test
vo9T8u6ODsRf2rrHEb3YqT1ckqql1n915.jpg,angry,train
33326692715_b3dea1d023_b.jpg,relaxed,train
6RyQpaqkSMstVkKe3qE9MQylMjWqaE858.jpg,sad,train
NODesMupLoXIR8UTjXsuNWkMuA2PwX588.jpg,sad,test
6185369176_3fdc0b606e_b.jpg,happy,train
VsofIAJaqCbAp0aViGcSmFqe2wzK3k256.jpg,sad,train
6qEiLxBY0ZQTZNoPWUi5NUshKCIlAp584.jpg,happy,train
egyI9YWXJ80Ecc1sYeTwCT1JGwQWjl351.jpg,happy,train
8004549754_0a08bdb439_b.jpg,relaxed,test
bHfMkkdoywXDlTXBYXBw68gsRZSEOF805.jpg,happy,train
bj0LweImTBd4rkJuT1VLPl3DkARrbM398.jpg,happy,train
BmKEP5MczyTASA4R0QyzodFTk1tAkY367.jpg,sad,test
6986448712_11cd50115a_b.jpg,happy,train
fupWZI7CJkmojhLlCGDgrObE9oPT9c413.jpg,sad,train
8646284311_d1b6d5daba_b.jpg,happy,train
GTxM6Gp5PAwWfYTbMivVBV0Oi95fP9154.jpg,angry,val
50980017937_e24b3e5527_b.jpg,relaxed,train
6746001651_a74978817a_b.jpg,relaxed,test
9588455497_dc12190bef_b.jpg,happy,train
8115774440_dae8a73366_b.jpg,relaxed,train
db6VVOoOJcqtyzVuC5hOJ9LecTuWPR689.jpg,sad,train
4944747120_110d4deef5_b.jpg,relaxed,train
423449772_12997b61a8_b.jpg,relaxed,train
s4hMbbkxfS1NUAe2RSoRB2ChrhpkNH31.jpg,sad,train
3527118099_1b4d33ed3f_b.jpg,relaxed,train
iGrVUU8D5GDQKlHIEXhoOIOLBzNMIQ534.jpg,sad,test
B8pgET6n0KoWwc9Dj8PaM2Jjv5siEu619.jpg,angry,train
ZrNf0mzNNmj4ll07mFyA1bWvhes1Ge835.jpg,sad,train
T5sr9X6iEHlhPz9nNv48KR7Y7IqWhR662.jpg,angry,train
5702534796_77b09bb2b0_b.jpg,happy,test
7525656758_b5ac917b60_b.jpg,happy,train
5S5HSdFIdJG1nZSKKyJOfh9L7VBYNX498.jpg,happy,train
4421067230_261c77d054_b.jpg,relaxed,train
689948320_4de314b22e_b.jpg,relaxed,test
abgSFa6kJMeITYOUFkwqI5oP6bQOha760.jpg,sad,train
jjI69h8iPYnxI68HmN8oFXgHH81Y9h737.jpg,happy,test
aZP6kMx3UnP5mrtGRzrYWB4oKjw9Gm772.jpg,angry,test
b8w3vdGawLN0g7eTgRZL40w3fu6YCn575.jpg,sad,train
3rJXI5mWSEfDcxMzqXwbtWuT4YrmD3511.jpg,sad,train
GJPO15yVhfpRlKldjSQSgVCqyHnFDU562.jpg,angry,train
E4fgvkgCpSaeOI0O78sePnwhLOc6N8715.jpg,happy,train
js5DZXWC5Lg6KSdbzWrW8v0hJWgycy488.jpg,angry,test
Cvb3wf29tjoxP00UmAWRcLsQOfUhXs11.jpg,happy,train
jwPtk4Zoh7Z8BpcdCMGyuMstUberUd472.jpg,happy,train
dpWamsmIHFCb76LNMu6c84LHyzf12q374.jpg,sad,train
3729033104_db5c420c93_b.jpg,relaxed,train
LmbSuuYiWTU8QGTf0cZzYUliWNNBTI351.jpg,angry,train
ay2NcVoAYz5ePsOqRWhhpSsNGBdD8Z810.jpg,happy,train
uT7VERbBQJ4nxCfYBp8fB52PI5JuwV170.jpg,sad,train
CGrOOP8FYqWDOYwRpaXkzN5k08UO6C649.jpg,happy,train
5786647585_2356974e20_b.jpg,happy,val
ay0of4axfvDWPZRnPcgkPa9bxP2KWC137.jpg,sad,train
HR5fTaH8jRZsZM5VwyCO85W3jodjx654.jpg,happy,test
40059825295_629c566943_b.jpg,relaxed,train
GCWJlidfcNDWF2HUDnOG16yVTPo6G997.jpg,angry,test
LeiiO67gmmkKbrd6gEzojpt9qaqA7K64.jpg,angry,test
nkmSRjhSclnUIdMYtdfiBnWBasw4q2486.jpg,angry,train
8351230081_95d9313d1a_b.jpg,happy,train
jCW6RDb5XV58zq32mXua6M16s8n6l3712.jpg,happy,train
8603614699_d8cd49e6c1_b.jpg,relaxed,train
j7jEOYdIKCfZi4KmxPrfivRQ8tXvRE212.jpg,sad,train
38703931431_0cf9988531_b.jpg,relaxed,train
3qnxVgf3GQjABK8iGeZu8eE1CGU5eH645.jpg,angry,train
5933686181_2fe27fa1ef_b.jpg,relaxed,train
AtGGzJsy16AMNe8DqoFLYCZ2mKEnHi632.jpg,sad,train
DUpYIeze1zoLQQXNiLY01vAA4oZiGk570.jpg,angry,test
7260610956_cc1d85dbf7_b.jpg,relaxed,val
0Hfjz709BJ6iqkTcw7kPlmKGSvSQFH465.jpg,sad,train
BdeMsaiUCia76h2li74fl7Rz7pyfqP679.jpg,happy,train
kwu52jWCxMzyEwBRb1XwstrVKknaEy223.jpg,sad,test
MG2i1T55PAvx83L6kn82yHhKp95kHe239.jpg,sad,train
6035423803_55071fea11_b.jpg,happy,train
8838953995_d921cb2ac6_b.jpg,happy,train
4774014387_dee2cbd126_b.jpg,relaxed,train
cKx5X559OwECoaslfQipmiZawerGbf821.jpg,angry,train
9583112893_23ca41c4c2_b.jpg,relaxed,test
lHQyXVQlymyyO60PJfQPNz7v0OrztJ405.jpg,sad,train
8668236162_9bd6f14199_b.jpg,happy,train
5b6Ov57T6qJkTe77v9CugHCMfyyguD740.jpg,angry,val
7941799950_df3559e1c3_b.jpg,relaxed,train
9JwZibFgSggPxbVzJkVZCkZSc7nP6E630.jpg,happy,train
gNxbJ9LIyFIYqLzus2KpSRsWOBr4uC824.jpg,sad,train
fVhgnbGScwQTk94ysYl3exlUuEOSza536.jpg,happy,train
k1S0U1LbZWXYlB1GHWbYkEiStilsoU958.jpg,happy,train
40635426862_84f1f85181_b.jpg,relaxed,train
e2h60hUIevLBZDEPydebOpACiTleYZ668.jpg,sad,train
k16iOQoLyPrFSxmky7B1xmxmiI3AkO724.jpg,angry,train
hUlPSA9KBiMeaxBxJWvOYLaWJ85h9j897.jpg,sad,train
Mx4EDRz6LYH0u81L5je5KEuMIWLAHy361.jpg,sad,train
XPwHpbICLYEoyLDrpXVmMC9ilr4xoi750.jpg,angry,val
9741253641_a9c5969301_b.jpg,relaxed,train
GtVxh65SnG0PyvyhER2TERHhsQo8xq38.jpg,happy,train
hymvuAwdFO97NToGilTAWXHhaFEN43398.jpg,sad,val
8348933020_83aeae9d6a_b.jpg,happy,test
6919178278_551c69cdb4_b.jpg,relaxed,train
2IukSIQn4FnHZ14wUvJQOFgzoFJoQp644.jpg,happy,train
5505452276_9cd500748a_b.jpg,relaxed,train
ErvqSYoYFbHSmn0AmX8VJHi8Xj2d3w636.jpg,angry,val
ehzdQ5wyOKDFsxjQWGQYhAisROKEnn518.jpeg,angry,val
WhjMiY53OB9r5C6GVW2N0HoRMn1yPT797.jpg,sad,train
PLTIGx3pVmY8szy7jRILC8gV2yQAVb128.jpg,angry,train
7921727118_aef3fdde20_b.jpg,happy,train
Ab1HTQPHxLzGiNmNnmbNWaYHXw7qvQ905.jpg,happy,train
8Ma3FMlUeuUv1cdwS96mtUh7hMdLvo581.jpg,happy,test
33672199933_0ec13951bb_b.jpg,relaxed,val
5635053323_b4fe721a71_b.jpg,happy,train
jl5mEL9sB8AMdlg4sp8YgDUbdM7Ho3564.jpg,angry,train
0biYFWF4fFWJOTHpD1ONSknqtHvLsS70.jpg,sad,train
c1tVljKiLM9q2zTBuQGWpxmzBuSeBR437.jpg,sad,train
M4ZT4NQ1azPbVtO9fatw8Qd5NDLbVr988.jpg,angry,test
kOJnhYvzhnRY6K0R6phvBDhaV4j242513.jpg,sad,train
LpiSiomHa9KgHkejEVeFouF7ot1Q9Z425.jpg,sad,train
5749300388_727dcc1f14_b.jpg,happy,test
cXlwdZZidT3rRWoWvuUSuihkHj3PRn696.jpg,sad,train
lzoDlkpullDtX3nM08f8nF2YqZM08O747.jpg,angry,test
5697633407_3b748eeda0_b.jpg,happy,train
3wiJwic2aFT4j2RuABa8ileidGoV86448.jpg,happy,train
N3AVp3NicuV9j3QhfMr1JTyKC4KSKl569.jpg,angry,train
ncehb7wwWkODJW9oKHUDyzOxVmld8I558.jpg,angry,train
BlXphnJeH2tidA8U5NhWGny96Bse1s59.jpg,sad,train
Ov9tosvYBQPyI69xNqqBY3fzwdJxhy448.jpg,angry,train
kEPYsJIrXJM1FxVP0HM1B8CjL4w4Fu466.jpg,angry,train
ErP9pH5l3EKavvAeALJxpYuDdSb9pO25.jpg,happy,test
CJ6ZSc7fmjPyhf2v3m6jd1WzLUUK68184.jpg,angry,val
46530607341_0cb693d989_b.jpg,relaxed,train
IBCgHXk1LNM3OQYuBKzG1uu9Ali3Wd885.jpg,happy,train
EDmyBUh3pqjNO2NsFqSX5uZoQdFKcv190.jpg,sad,train
8331580246_1d9786b1c2_b.jpg,happy,test
U6JOQZjXdY9qmrsrD3fEyTzyC84ANf570.jpg,sad,train
7176422155_ff6332a1cb_b.jpg,happy,train
gaLXGwIAXd3BChK0yw0IsPrtbFQg0n289.jpg,sad,train
5875429809_9b7f11b9c1_b.jpg,happy,test
7YCicwXiFDNXLwbXC2eXGbhiLQjIwL10.jpg,sad,train
8jerXmoBezUczQYHJjn7dcLb4ZQ2X6122.jpg,sad,val
6154112881_bd886c4879_b.jpg,happy,train
8600930713_ea479dc0f0_b.jpg,happy,train
511826398_9e8e382002_b.jpg,relaxed,train
0PPeVm7pGU66bzzdxPecScgcCkguMc608.jpg,sad,val
475355041_6bf45dbd55_b.jpg,relaxed,train
865383928_ee18c0ae14_b.jpg,happy,train
8505725954_aa3df3187b_b.jpg,happy,val
42279989184_cb82a7cdd8_b.jpg,relaxed,train
T8EynEk90h4UYU9OHhIO4mCLys4jUM846.jpg,sad,test
NWLYfKe2fvpXXYyrpIAgOhF12Jwykm519.jpeg,angry,val
FHys93yfgj66zIDyCYYnWKLxOu02ks721.jpg,sad,val
7365055300_d1b74b6c57_b.jpg,relaxed,test
09dUVMcjCDfOtbeYDQg5Fvu3GPHWJg811.jpg,angry,train
roW4E8fFo5E2ivjgUzsla0SYjbXsNe38.jpg,sad,train
5860113026_5e67d2cdff_b.jpg,happy,train
v3IOhN1jprCKoSDsaLwWPJJ9IBL9yj306.jpg,sad,train
qsEYuVrv1xyrKeD1NkgTVvv4Qhmw98506.jpg,sad,train
JjDliGwNn9aIfIV4HRPRosmNCWdGr5946.jpg,sad,train
1iqfegoIrN8DnFWVzQwNAL2Nzi2r3f174.jpg,sad,train
DOmjof3ST9DvaIDxpG2bPI6oQj2RF5454.jpg,angry,train
8220822535_75d8e00047_b.jpg,relaxed,train
5755423649_a33d06bae2_b.jpg,relaxed,test
5557697030_e9a35d15b4_b.jpg,relaxed,train
8384977873_899560e965_b.jpg,relaxed,train
eNCpJJJyB4PX8HCBlmMA0JevyhdkTh110.jpg,happy,train
QOMqpwiV1mmoIaGyHMVvL2fhQKdaWZ909.jpg,angry,test
oY7Xx2TpMZmhgYX0QFJzwTB3oMH5bL236.jpg,sad,train
10107489634_e3cb096477_b.jpg,sad,train
9842795456_66731ec542_b.jpg,happy,train
b3avIrjGsN1ROEAisS6KZdRNCHHkBP96.jpg,angry,train
Emy48dWRcLSQhMH3xLgIKoulAfLAE9795.jpg,angry,val
5817233332_8c0d175fc3_b.jpg,happy,test
9883584014_2c90b9f9e4_b.jpg,happy,train
7382246922_5b8688e3fe_b.jpg,happy,val
5652092302_0f2a1d4bcd_b.jpg,happy,train
5638763753_1598ac061a_b.jpg,relaxed,val
SdVF9YHVt7ItVeZb3cSuae2LYiHJky262.jpg,sad,test
RUU3ouDj2c7UZK3JlBqoiOZEZ8dl2j177.jpg,angry,train
42504640432_1613ee860b_b.jpg,relaxed,test
jcTsbBSv0k0gY9vFt8EiUin857AuBl426.jpg,angry,val
6796962532_085408b8de_b.jpg,happy,train
CIwxozISNr3K3B5FoWh0NuvEXqKnZ1711.jpg,angry,train
jnGqIdwHWDmPH4xvZbuk7TQ5Az3CjS475.jpg,happy,val
imkF0gu1mv0sGyw8vQZrd7karzrB78368.jpg,happy,train
ZdzWMHQjnxWqq6bj71r5pe78H6nff7616.jpg,angry,train
Vma0iLrkKUdNMljYpPOMZQEITbUBuk176.jpg,angry,test
ZpYp8GWZpA2gCsgrAiRhWHJkRkh4zr162.jpg,angry,train
VUFaznFnylt36a1LOl5nRFsbpB1Sux973.jpg,angry,train
me2uQQEwDxkhQreh8bmVDbSi8V4zlB135.jpg,sad,train
tB7N1MAFUFDDf901FYch6F39IMLP12293.jpg,angry,test
7179867104_fde177bc91_b.jpg,happy,test
oMfMvAWquphrmVwSqZD12y4KrpXtE1107.jpg,sad,train
8711368354_34f9c4788f_b.jpg,happy,test
knnhGda96NLgeyONTxqaEs1KXKh36r687.jpg,angry,test
35299885300_8456f0a8b0_b.jpg,relaxed,val
HyPmw7efJEhfaNcfxAVEmwmCjV8vwj739.jpg,angry,train
7110251849_b7411652cd_b.jpg,happy,train
zupPn3v2Zn8o0DQX53gUN5HDMcr0VY706.jpg,sad,train
7336452448_19ff6bebbe_b.jpg,relaxed,train
Jzvc2i5QiMAJjP2gVzs6H0vzczIoEc617.jpg,angry,train
6acQN0bwIUELPunt1Iqx8RbY2mbXuh514.jpg,happy,train
HuPi0xQvEbnOfAEJPZpk8BSeb1nss8190.jpg,angry,train
d97REkwfNrOAxflPNsqdNA86QfOl2Q27.jpg,sad,train
4968833517_47649d2955_b.jpg,relaxed,train
Gf3p3O7aXSWdl3F4W3iKOmBySQ26mS949.jpg,sad,test
sD5PNN4beDm6NN9JetARojehFgec5V377.jpg,angry,train
6503338597_d17277beea_b.jpg,relaxed,train
qG1JvHgQ6gGRvD6T8sLSTsXGJKRSFf21.jpg,angry,train
50822070351_e38efba478_b.jpg,relaxed,val
73386378_465609e540_b.jpg,happy,val
BTspthcy3EOiLL9Ocy7Nwqjx37kciK964.jpg,sad,test
6076628419_1ee924596f_b.jpg,happy,train
9376260933_025f4453dc_b.jpg,happy,train
Z7ZmLopnOZICYejEAsvJwUs0Hp5MPw704.jpg,sad,train
8125752358_a16d8d0a35_b.jpg,happy,train
vG0SkA2Tz6Npqf3Kps8mY0GmoqibO1118.jpg,angry,val
MqN5Aag6Uu7ot4hU6ia6zTMAkob8W1152.jpg,sad,val
dOCMMotpbR9DoDoDCnCNlEWlLhensl913.jpg,angry,train
7yiauWVuKaxWtIVAe9yKgvXMuxEipN320.jpg,sad,val
TIMUuXJSF4ki13XTuoS4r6nyvzFfat292.jpg,angry,train
M4cXEcZVU1sI8EDQt2c0SOozZvNt0J50.jpg,angry,test
DLBo5AN0ESJS70e0GWa1p1S7rWfm8t104.jpg,happy,train
XsFmX7mYUKsPSHKEFBE4CDYBtKp837631.jpg,sad,train
97566995_cffa27e34c_b.jpg,happy,train
i4YlVFe9aZniaR6zDRLrFVN2lDRPQt896.jpg,sad,train
8904888336_7cdd207018_b.jpg,happy,train
9231477650_4f733729cb_b.jpg,relaxed,train
6s1xCH6WkJevU2YuNdue5i7NrO1dEH587.jpg,angry,test
